business_id,review_count,stars,postal_code,checkin_count
QCG-nA0d5p0-VfaqIg2eYg,26,3.5,85037,149
woP-omtF0PobX4JxXpZa7Q,278,4.0,85304,851
w8OFrL6mHQ6zF5w_vrjAOA,3,2.5,85017,20
ZucEVaFLLCMGHYNQONvCBw,8,4.5,85281,30
VtQxGoCzAFSzCb1JSFV2bQ,5,3.5,85281,37
9KzLFQrA_tSBGVDNeZrB8Q,3,3.5,85022,
sifLxpdMtOJOnu15meOkhQ,11,3.0,85254,
XncXaKK6kWSwTRLWnvWTKQ,3,2.0,85251,19
b29_s_HVCp1osZiy27Feog,5,4.0,85044,
JgTA3AqVrDbceTyp-YP5_Q,15,4.5,85044,
6nxVZ1s0mRhyRAdRymYAsQ,60,2.0,85353,128
65bDHPk3kUbeAwXf2OoU4g,5,4.0,85379,2
mXvRqfdX_IWnfZkXHpGC9w,25,4.5,85202,66
mBBXeWJBHptS51Jc0ao8yQ,8,5.0,85295,5
JevDV-GlfI0wVPKgFxO-ng,3,3.5,85013,3
qlar8iLrHJxFrqgDap8c5A,6,5.0,85260,
RKVINOHlNgivItzqEAc1mQ,17,4.0,85251,97
YQFcxE9UXrKc-QuTUu7twQ,327,3.5,85251,2719
M7N_LeUEcQTfzaeCgJL5mg,55,3.5,85251,669
x7UPFypUXy9cvW4N69LKKQ,4,5.0,85009,8
JlQsOCa-UPw_Gu1MG7jmig,18,1.5,85379,38
ffo6FP0JXbgXqUAmSCPWbg,92,4.5,85382,31
jWe6JS8hnECIHWt9tUsnfw,21,4.0,85283,315
UK6lqzQCyIRkjotcvS8_dQ,6,5.0,85323,
IyVdd_IqwUtzQDTxw2W9qw,477,2.5,85305,1248
I9i3z7F0eTOHql3oaVM9oQ,26,4.0,85253,55
hJNfnMZZzxgL_Y0R7o_OTg,101,4.0,85296,119
dhaSDuAoZI0K3hp8aU7otQ,36,4.5,85301,33
Ld2hhA3q3cdkptwS1fsYEg,80,4.0,85085,303
r8I7gbYkk-GjuoJ0CTVRgw,22,5.0,85032,16
tr0ahB4stoLDjlt8wzLyKA,7,5.0,85013,6
ddMOhA5QoKByjaHGK8r7xA,25,2.0,85381,29
_9VQUKCkYWHfUTnxbn4O_A,88,3.5,85210,302
gZ4lKpOxqBEbEQmgpE5JdA,3,5.0,85295,3
-GIm3P6fbp0wdM055gFRig,3,5.0,85392,1
ScAnSemhCzGU91LI0XDCRg,35,3.0,85286,27
rZgFbB0hkTHZ61yc40Or5w,11,5.0,85258,19
JUpQkbDPA8cIGTTnomBgPg,20,3.5,85226,270
e0ZBXLsRFqJuPZW94y9w4Q,27,3.0,85226,414
IDn8Lyj5m4ugHDL1lUoaGQ,13,5.0,85284,7
GuFIY6Pdao-7_JUTzRaVkw,11,3.0,85204,3
hL3LFrwR1UQ-d0CcYF73Sg,8,3.5,85226,16
gEkxqpLqYcSak1RrucYTpQ,15,4.0,85225,1
EVCfPjUEleykI_s6dY4p3g,32,4.5,85225,1
_yqI-Vfb2PKxoZl3kDkoag,5,3.0,85006,8
wZ0ePBeCvOaOpVP3agS_Zw,11,4.5,85395,5
r0byBoB7y_IH8uicEvyCqQ,5,3.0,85014,2
Ocdm7S88ldsS5n21PV-AUg,22,3.0,85254,47
Z2_TSiDiKFpQOYs5rDoazQ,4,3.5,85254,35
B9rCVRDiWv6aQT3tD2AfgQ,24,4.0,85224,444
uVRMYg3XGR9qo4sAeDFJSQ,52,4.5,85255,348
mqirAfowyCmQ_4y2DzpVWA,6,4.5,85255,3
eheybDXvDpK7yDBf0P1NKA,14,4.0,85007,5
p2OOk46G_AOO0nCWl-eVlg,125,3.0,85308,767
cALdQRh1-8P7f_VIf_b07g,3,5.0,85251,
1QYq7vT-tPeaOKwxOUti_Q,3,1.0,85251,
4etWlZlrrvBbkTEadjBOKQ,10,4.5,85013,8
CVtCbSB1zUcUWg-9TNGTuQ,4,3.5,85258,
lWrmZLPvfIFq-ufyJTeNiQ,15,3.5,85248,23
N7lORuPBMf8tDWqKBeNZ-Q,3,3.0,85053,11
ZbDdG-yKKbgxola5Cde2qQ,3,2.5,85257,
