business_id,review_count,stars,postal_code,checkin_count
j0iv8ZDTig_WD5Br4P0t5A,32,3.5,28277,23
f9IVh7NpSKi4Q-vF9xdh2Q,3,5.0,28134,3
o2ddliVoWpPzRvXMqoshUA,3,1.5,28212,1
WD1kR81BAoSFkONE6bV2VA,22,4.0,28173,40
BMXOkHOtxaHp1lDHMJ7UAQ,3,5.0,28079,2
wHGvr9zICzdLo486iFqFBA,42,4.5,28216,20
euU-s-H94YBxGcc3cAJVag,43,3.5,28211,60
LKqD-6lq_-OQmyUq3Wj9ew,5,2.5,28277,2
iAtCgs1XXPeHVrftHOv1dQ,8,3.0,28277,37
u00Ua_WOshbzi_QRBpY6zw,36,4.5,28079,10
WJw_ty6Oj-FTdqzjKcZyEQ,3,4.0,28226,39
s0BaXPzeYucbUq9ARlT3EQ,19,5.0,28205,1
3EuEKK7jlcVwhU_4D7Kmkw,25,4.0,28203,143
MpoV2QL97lJb12qIhti7qQ,10,4.0,28203,8
s96yrBZbI2vgcTClCWoijQ,3,3.5,28105,15
bgvQI31gbK0uieMi_Vo5kA,3,3.5,28206,
FTabxXREW1WetFJ3AQRo4g,15,3.5,28104,24
gJx9T2ZhI5HlpOgEEs6Eig,19,4.5,28134,16
1mU7L7y4G9smiawBU4Tivw,3,2.5,28273,1
u9Lgh3IH1l_TVEOPZ7YvSg,37,4.0,28217,
JnV0ZAo3SU_BkjGPyKFBzg,14,4.5,28134,16
OxBV5N6ik6g6Pg0ZTaZE2Q,4,3.0,28262,2
yNFxnxOH8DtAJMrPPol4AA,4,5.0,28105,19
D4Rjgf9eWfCYzrVLxv5rvA,9,4.5,28273,7
RRTAFcRPmlLaYIDGDS7gPA,12,3.0,28270,124
I3Saf0s5ybDKprYPPNWqtA,68,4.0,28226,170
tc_iSFczfkfIF2H7uqs_eQ,3,4.0,28277,3
-T0M3exc6tC6sw5LjtVdDQ,12,3.5,28212,9
qtyks_Ofni5577zB7apd0g,3,3.5,28104,
9Xm2GfG8Rnbb1_CmXyrm3g,19,3.5,28205,14
ayanwKKskKek9SaAmLORAA,8,3.5,28278,30
0PKz4McHMpClZKzqbna4fw,68,2.0,28202,551
pXVqNo2c2PoHXirwRXXMIA,15,4.5,28270,15
AhCL6qgm4-6vu3tH7ywYwQ,38,3.5,28104,96
eM1lqpCUhKs6bj37O4Ec5A,5,4.0,28270,
gr2gSmcKBp7ZMr-laYMUhA,40,3.0,28211,199
uMaYQ-niLEVLQgR11QDyzA,3,3.5,28206,
i-ru0phv1GiCe6gx85uQAw,24,4.5,28205,48
B60N0Fku2lkuQpTJ6t-E7Q,3,3.5,28204,2
GwAHQJP5bqBxPVPCS211KA,11,3.0,28213,18
2h2Gmir4rbY9xoLRq6zBEg,4,4.0,28216,
8A_GP28T-gqf91qJRI-lDQ,7,2.0,28212,5
Ko551wnHTGNyBsrdrvFLqw,10,2.5,28262,43
y0rbbvyF0KOK-UyRbclG7Q,3,2.5,28208,
fuWzs8LkLlPwZL1V6oYIqA,3,1.0,28105,
KnzUN6CSrojtyUjf8F1jog,9,4.5,28031,72
95kJo3h0ksQrVArP9L8euA,3,5.0,28204,9
jzr88AhsyZ54jF-0iAqkug,11,5.0,28277,8
xEvAqkjK22TiIXDFsXFjRQ,4,5.0,28205,
6QpC_1BM11WWrGT07JBAMw,4,3.5,28205,3
-lZTypL4j5fQuy5sCe6jpw,4,4.0,28025,1
_1HxFFd-tBBHs-X0hOmo7Q,15,4.0,28215,11
at-X5UKYqBBXESk9MDFiaw,4,5.0,28173,17
zWQDSH-W-HQpFp5plMMQ5g,15,5.0,28036,17
GujHWwlEn8VIc8-fM2uHOg,25,4.0,28226,53
32goYEuXgYNx4iJDKGdn5g,8,4.0,28277,7
-7Mshr3cv5kpO9RRwiATdA,12,4.0,28105,1
yBhedmrY-7LP2d6h7MrtwQ,22,3.0,28277,99
ohjBWS_-x0Db1FeYluJuIw,15,3.5,28204,32
AhbNhI6fyUlB1gB7vKX2Nw,6,4.0,28173,6
GqT2c7_0dVMOU7zK5VP2tg,5,2.5,28134,94
ba6bsA1ATHvCfZGS1B46dQ,10,5.0,28203,8
wWKdUnwXDS91H09D_zC1SQ,7,4.0,28269,11
JZ7lKJVlSYQR3pimi0xPaw,5,4.0,28208,39
r6Mnha9OrMMlY4S__bf_DA,6,2.5,28025,15
170EB5mUxLCj-Tn_5t-_kw,3,2.5,28215,4
9OOKnhGV3YpOVRh8wg1F-A,14,2.5,28269,6
hsbtcqamJjmL6ASCAWnQVw,17,3.5,28209,29
7qJXAOTg91ny9SrNGToS8g,32,4.5,28202,56
8S_6ltVRDCXp58xAAlVPAw,13,3.5,28216,102
12speFaaT2nuz04Ckb1mbg,4,2.0,28217,
SGQP7SvScwpEMH1Zz3e1Og,5,2.5,28273,7
mo6BlOmldUUBhWPDoytl3A,8,3.5,28078,4
KSLuSYfYrByVEJ9-JG4ofQ,8,2.0,28036,2
_SxjtUtJwKwNfycVkWB1fg,6,4.5,28216,24
9uwvQChLc9brH8_pL8gZWw,9,3.0,28205,48
HrR_2-HUE6cqnoz1zMN9AQ,147,4.5,28204,263
gG2S0HPvInQDUKdCJmpfqA,14,2.5,28202,57
kw_RK_nsO4kIZZCYHEuFvg,18,2.0,28262,28
WJA6_t0iCYPfnuuK8JQWIA,4,5.0,28204,1
Qsg-2Coum0ccbXuJWDwZqA,221,4.5,28210,529
CDZarSyFd9s9gM24sF2VAQ,6,3.0,,6
zN7u2ksZtYWOznQxdPi8gw,3,2.5,28215,
j9ChwGNysvZDrQHaZo9ssA,3,4.0,28105,5
6TcheR_XpQ7Hms87wMCa2Q,6,3.5,28208,7
hjfQb8fYh7w3owSQMOa-YQ,9,3.0,28211,15
gikE-cNxKdzyZvY3kjFgbg,35,2.0,28273,22
f12Zv1B9crmSW58iyTR_mA,228,4.0,28277,404
BGKF3gAh4JEXBZ3-ZHSNrA,11,3.5,28212,3
T6r1CjkbVHMsGpR2dlyXuQ,76,4.0,28277,115
c-dEBTFVxT-B7zDBMQyoWA,15,4.0,28209,59
B2S7o3tImoCPrDVvJikVpw,52,3.0,28205,158
06P1qdRRqDf6gdbiGZn46w,3,3.5,28027,
-aMC2Dy2rqHicz9HjmXimA,165,4.0,28206,715
X2uAME1uTLqBZpcI1Vb1lA,6,4.0,28233,2
AdtaU4YPa5ejSsepQHfkQA,16,2.0,28262,139
6Lqjhx0NloQWVwWdonh5lA,23,2.5,28202,150
g-ZMhRtvqaapWek1TCt-bg,15,4.5,28227,8
Lv1A4T-oRooV6hVrPJsQ1w,4,3.0,28206,
-XY6oXm6qeKvzH_q0FIpuQ,7,3.5,28273,40
AUpzU3E1lcjSWRIKNChBhA,37,2.5,28273,807
v-X_ZPl5YtB475rRdZ-9AQ,3,5.0,28031,4
bxsc4cJFKHCBO64k20kCOA,8,2.0,28078,14
y8ELffgkORhv6G8oZGJwUA,58,4.5,28036,61
dsxQA4tTF0ZWsiXb13cg7w,15,4.5,28211,
Fq9AxIad6fDMSkcLuBrQhA,5,1.5,28083,3
FVSNc3mVcYfvxni43PqlKQ,3,3.0,28214,6
Q6qZEeabqxLMxOTYHoWN1g,3,2.5,28208,1
uqYB53z5GrtzJq8WHTF-xg,106,3.0,28134,365
GTDVi7y50cU8WlkNmZa-zQ,13,5.0,28031,6
bZOvRyJ0wTsZWgEvWoQ_eg,5,2.5,28206,14
2vWZ-ntzlg8GGjutLef7GA,9,4.0,28207,1
XHgeV9MZ8hO4Nr81Ea9hQQ,5,4.0,28079,3
JTN1qe0UBT3T6zIWYcBtjg,20,2.5,28269,78
ukEYfP3HSeNVxDDdiY5zZQ,3,1.0,28056,8
Gck19imUtC4SF8Ff9w_HGg,11,2.0,28273,53
o9Kykfo0Pb06Ibil1QJbgA,9,3.5,28027,110
1Z82dBHvZ6wVV0crD94lFg,3,1.5,28277,
7TUhNJn9fiaQ6x1YdMt0fQ,54,3.0,28277,629
La_0EvTtRZOV-9AnG3ke6Q,11,4.0,28052,11
hiYHhS77GOwPEpMKS6uevw,7,3.0,28134,5
9WkbMh2k14ek0T8YA-0nyA,13,4.0,28262,67
q4e3HQZ9-6wF8UjOK8aC7g,9,4.5,28273,
yau0HbUmuSkmRoHORKum0w,65,2.0,29204,145
0KlYc--jcw4EOYdPS8CDQg,4,5.0,28273,16
QCSH3qx5smsDlESxVNwfEg,23,4.0,28273,94
_UfFEBRD9mAlksWbCW4eHA,5,4.0,28269,365
zwg2PdDB6hac2mMjYkUhaQ,16,4.5,28202,6
B1WyyW7bnZE86LWzR9CUUA,5,4.0,28211,54
26t8OwTtNwxpsrPfsELvKQ,59,4.0,28075,74
QxKTm1nGBZhCxCmOGCZdkA,65,3.5,28025,74
eTLHyThSSwUgQD93ofe36Q,21,4.5,28078,92
aZ9CR3gUyB_vEW97LwiQNQ,5,2.5,28078,37
cKPpurriyL21iuotmvKGJw,8,3.0,28217,16
I-NZbKajyig5pmPR6MLyIg,29,3.5,28202,191
PkJUpidg_HzdxtdF6wDxeg,125,3.0,28202,519
9dyAgYrFMaWu8tpXcdtMAg,4,3.0,28027,3
l1ij8rDLOV1NCvNQDaUgwQ,3,4.0,28203,
rBo_suDMdGmFQ0TtYg3b2Q,30,2.0,28203,98
EcrfdFula0iNyPN-L6eZRw,3,4.5,28031,2
fFxxsUakG4WpPa5OY6xU6w,24,5.0,28105,455
sEBh3wA2X66fExfjDY6L2Q,9,3.5,28173,5
WgyU-TT2SDr9BM1wwotbFg,3,2.5,28078,
PdCxX1QJnlBkvnG9fFjWYg,231,4.0,28204,749
K7YAT4rPKXPed_5xyBwBSw,11,4.0,28209,27
r5qpKvIa4B67xph_sNcyIg,7,4.5,28210,28
3cHCPNlp9O7fY_RQKIJthQ,51,4.0,28027,78
AH81D21bT_OJn3ivmYKZBQ,4,4.0,28205,16
VeFqptSzekFAc3FZOpi81Q,313,4.5,28202,810
chcfXvsOD44UBYgX118vZQ,10,4.5,28205,25
ES0ijQ-KlNPUoXl4tK1tDQ,188,4.0,28211,4243
p47URCxXgCZuDqTqERUpXA,3,4.5,28277,8
1fi_d9uqLAYLcsyCiHYCSw,4,5.0,28262,7
b9caA3rPbseGPG1oycDiCA,13,2.0,28217,59
GyosUdTqu1Ghyk1qNCdIZQ,3,2.5,28083,21
pBLLnlly0bOyxlumLU1tEw,3,2.0,28226,1
OizzqU3hEB1o3XlM5lWbcg,4,5.0,28031,10
NHKW8hlTX3ra3C8R5LnhAA,6,5.0,28205,
6KxEg4E6xpujXKUm06tugA,3,5.0,28277,2
kHvAnRY4D8Eq7kgGCGV9Pg,4,3.5,28269,
dwAPMrdLwSn1KCsJzz_oLA,38,3.0,28054,138
ak0zg848hiMkT1hQwnIf0w,13,4.5,28208,15
5qZjwJTX3Flms0rw2G3oEA,3,3.5,28211,2
k93weEJwJ1YxAQMf4tSMxQ,33,4.0,28209,152
k4qjWG2PdH_gUGcDEbhZFg,11,4.0,28027,65
Tg-ct0EHM3FlURzhldkW-A,3,4.0,28262,
PicDCqukdxSCKyfFjBL6PQ,5,3.5,28263,1
vmFMRvJ00yCLZIbG-2zrUA,3,4.0,28216,1
mCiK35NrOXFhgJhEhtGbHA,11,3.5,28277,40
wUOIERXm-8C58IpEXabIHw,29,5.0,28078,
MIdHF-SmbVAADCys5viMtg,12,2.0,28277,2
m-Agt_tkJkskqDtgAAFq9w,8,3.5,28025,4
d1TA2Fett9TRCTHaeSLPow,8,5.0,28205,
3vfwZkmxVsipUe4jdrkBkg,20,4.5,28205,13
o-GjkU0JBhYDSH4TkJregA,9,3.5,28277,8
iAD5r5vNOzc1AP6UA5yFiQ,125,4.0,28277,347
0aQDxF_6Yd1FfI_rREGJbQ,7,3.5,28270,12
IN2HB9AwxCvfD13dakK8bw,3,2.5,28269,7
CSGJxWQwD_QfOKxp569grQ,83,4.5,28204,137
XS_xZtljZgCF0Wxl5qoBLQ,3,5.0,28215,3
lNqgqVnR7fgxoMRyhBwr5Q,8,2.0,28208,6
fHqJ9bJmLA3JvDZFthMv0w,14,4.0,28078,10
SxJ5XA7WHo5yZvMvR1-iag,12,2.5,28027,2
xSs1Z1OrWC_KmhY0SPKJ1Q,82,3.5,28270,137
nW8STgbs1wzUWyUsYOi1QA,3,2.5,28217,1
HfagQNcFAdexV3ZdifSWQw,19,4.5,28205,97
hH2v93Xw4s8cQn8A6Gragw,3,2.0,28216,
ugGwVOx0MOIHFBLFV3oYUg,16,4.5,28205,26
KBIbXolfvgssEaIOpYh3Tg,3,2.5,28215,
JkT6AqaYPsc3z2SXePxP5A,53,3.0,28052,83
6CtDwgBrzOvmW79tSDblUA,6,3.5,28105,4
ztO84XIz6b6-YoEybnjlEg,43,4.5,28203,92
ZVjwIE0M3lYiP2Cb6ax8GQ,8,3.5,28031,
JWVFRWIh8_n21HmJR5q4LQ,4,4.0,28031,34
u0RWZEi37ijul_wcNAQ3Aw,5,5.0,28203,1
-WnpBf7pAJNNFdvhv2sE5g,47,4.0,28269,7
Z995CrUg177hi-I3IDFMIA,14,4.0,28202,21
lwYRJTkAqaYIXR0RTHmmRQ,9,5.0,28205,1
TdLKAcHRwAr6OYG8RP7iWg,24,4.0,28209,62
-UV2tt3gy57-5a29paA_4w,41,4.5,28202,54
LD0OmqAE55m8RKWhw6tHig,3,5.0,28134,3
CAy7twD5McMiNrkFWOUn7g,56,4.5,28105,37
